"","X1ha.Plot.Number","Sampling.Period","Site.Name","siteyear","richness","shannon","berger","wd.nbsp","wd.sing.sp","wd.FEve","wd.FDis","wd.RaoQ","wd.wd","PD","SR","TEAM_mpd","TEAM_mpd_with_abundance","TEAM_mntd","phy_ent","TEAM_mntd_with_abundance","Species","D","Dstar","Lambda","Dplus","sd.Dplus","SDplus","ED","EDstar","EDplus","PlotBiomass.kg","PlotCarbon.tonnes","Reserve_size.sqkm","Continent","Country","Precip_mean.mm","Precip_CV","Elevation","Distance_to_forest_edge","Latitude","Longitude","Annual_Evapotranspiration"
"315","VG-MAS-4",2005.02,"Manaus","VG-MAS-4 2005.02",121,4.11613621,0.08717949,121,119,0.513867356320151,0.784073166769379,0.91042086746102,0.628077813320932,11879.694403,116,490.333899898501,472.443503328129,141.069630275862,3.62989963303011,129.162561381625,116,470.918128991582,485.142127836431,13794.7256599012,506.591925930135,7.96178054439219,58764.6634078957,496.530391750682,495.180387692304,495.397820021338,277145.93,152.43,2678,"Latin America","Brazil",2192,0.428891421,149,19.8,NA,NA,NA
"316","VG-MAS-4",2006.01,"Manaus","VG-MAS-4 2006.01",122,4.1175561,0.08600337,122,120,0.514460341647034,0.784449270927391,0.909841362426774,0.628099757149654,11928.594862,117,491.873455227527,472.99239329244,140.699812222222,3.62944347011332,129.1050921777,117,471.068897476282,485.237936090248,13882.380160789,508.046399289419,7.92245824105397,59441.4287168621,496.530391750682,495.180387692304,495.397820021338,273758.81,150.57,2678,"Latin America","Brazil",2192,0.428891421,149,19.8,NA,NA,NA
"317","VG-MAS-4",2007.01,"Manaus","VG-MAS-4 2007.01",122,4.11438154,0.08695652,122,120,0.514813854493609,0.785096574806334,0.910354994004746,0.628199231290543,11928.594862,117,491.873455227527,472.732477518955,140.699812222222,3.62553300983069,128.748740241796,117,470.985287982012,485.220224004864,13882.380160789,508.046399289419,7.92245824105397,59441.4287168621,496.530391750682,495.180387692304,495.397820021338,273350.86,150.34,2678,"Latin America","Brazil",2192,0.428891421,149,19.8,NA,NA,NA
"318","VG-MAS-4",2008.01,"Manaus","VG-MAS-4 2008.01",123,4.12567043,0.08566722,123,121,0.506663855716754,0.781601693946278,0.908175956074271,0.628070588415054,12022.422018,118,491.530994092568,472.702691700351,141.097731711864,3.6309427782268,128.786477289116,118,471.981127699701,485.999755705006,13885.3794673283,507.734604194408,7.88362372481509,59912.6832949402,496.530391750682,495.180387692304,495.397820021338,278679.64,153.27,2678,"Latin America","Brazil",2192,0.428891421,149,19.8,NA,NA,NA
"319","VG-MAS-4",2009.01,"Manaus","VG-MAS-4 2009.01",124,4.12207788,0.0832,124,122,0.504451041612951,0.781411997379467,0.913117634089269,0.625938449236392,12069.88423,119,491.754529874377,471.698402173322,140.709720722689,3.62559349347985,127.395763689769,119,470.689100559605,484.561274515121,13783.7057896434,507.530811151973,7.84526659761234,60396.1665270847,496.530391750682,495.180387692304,495.397820021338,290048.01,159.53,2678,"Latin America","Brazil",2192,0.428891421,149,19.8,NA,NA,NA
"320","VG-MAS-4",2010.01,"Manaus","VG-MAS-4 2010.01",124,4.11394539,0.0829421,124,122,0.503750738979608,0.785506151831363,0.925737670607739,0.623554682386142,12069.88423,119,491.754529874377,471.97243567949,140.709720722689,3.61761531657095,126.238600903226,119,470.496862396852,484.385491154645,13783.7057896434,507.530811151973,7.84526659761234,60396.1665270847,496.530391750682,495.180387692304,495.397820021338,289105.86,159.01,2678,"Latin America","Brazil",2192,0.428891421,149,19.8,NA,NA,NA
"321","VG-MAS-4",2011.01,"Manaus","VG-MAS-4 2011.01",125,4.12084458,0.08320493,125,123,0.503506831664249,0.787988340324737,0.934051100884762,0.622738122451071,12069.88423,119,491.754529874377,472.260117781312,140.709720722689,3.61734284210922,125.964957558029,119,469.784306786538,483.588817813195,13783.7057896434,507.530811151973,7.84526659761234,60396.1665270847,496.530391750682,495.180387692304,495.397820021338,293915.24,161.65,2678,"Latin America","Brazil",2192,0.428891421,149,19.8,-2.929,-59.976,132.4597239
"322","VG-MAS-5",2003.01,"Manaus","VG-MAS-5 2003.01",127,4.01899134,0.13716108,127,126,0.514380094173701,0.709263743043644,0.704170241688335,0.696380095017027,12741.168845,122,487.321272357269,469.880887192307,155.709222680328,3.56098084051798,136.137031143802,122,460.527562814591,480.759400311128,16426.2539686066,500.676385390733,7.73296012471991,61082.5190176694,496.530391750682,495.180387692304,495.397820021338,319903.84,175.95,2678,"Latin America","Brazil",2192,0.428891421,77,10.7,NA,NA,NA
"323","VG-MAS-5",2004.01,"Manaus","VG-MAS-5 2004.01",128,4.03126941,0.13814757,128,127,0.51012084233965,0.711911418355994,0.705661370966553,0.695337804889601,12788.082423,123,487.151942853525,470.339158617511,154.44329404065,3.56566209211828,136.378608009756,123,462.276651649204,482.434628306109,16673.2003854424,501.675121905904,7.69641456732257,61706.0399944262,496.530391750682,495.180387692304,495.397820021338,318854.48,175.37,2678,"Latin America","Brazil",2192,0.428891421,77,10.7,NA,NA,NA
"324","VG-MAS-5",2005.01,"Manaus","VG-MAS-5 2005.01",128,4.03643655,0.13862928,128,127,0.512987453903607,0.713183107978012,0.707125865489031,0.694830905597626,12788.082423,123,487.151942853525,470.995386967888,154.44329404065,3.56553471596506,136.30281263871,123,462.50151046141,482.596056783252,16673.2003854424,501.675121905904,7.69641456732257,61706.0399944262,496.530391750682,495.180387692304,495.397820021338,307349.13,169.04,2678,"Latin America","Brazil",2192,0.428891421,77,10.7,NA,NA,NA
"325","VG-MAS-5",2005.02,"Manaus","VG-MAS-5 2005.02",128,4.03643655,0.13862928,128,127,0.512987453903607,0.713183107978012,0.707125865489031,0.694830905597626,12788.082423,123,487.151942853525,470.995386967888,154.44329404065,3.56553471596506,136.30281263871,123,462.50151046141,482.596056783252,16673.2003854424,501.675121905904,7.69641456732257,61706.0399944262,496.530391750682,495.180387692304,495.397820021338,305903.09,168.25,2678,"Latin America","Brazil",2192,0.428891421,77,10.7,NA,NA,NA
"326","VG-MAS-5",2006.01,"Manaus","VG-MAS-5 2006.01",128,4.02993175,0.1424196,128,127,0.512084229528975,0.713075916102331,0.7056989506513,0.69523004973151,12788.082423,123,487.151942853525,470.819152905312,154.44329404065,3.55595753787656,136.124833239303,123,462.252544818675,482.659930715241,16673.2003854424,501.675121905904,7.69641456732257,61706.0399944262,496.530391750682,495.180387692304,495.397820021338,295954.07,162.77,2678,"Latin America","Brazil",2192,0.428891421,77,10.7,NA,NA,NA
"327","VG-MAS-5",2007.01,"Manaus","VG-MAS-5 2007.01",130,4.04738928,0.13967311,130,129,0.512951687550697,0.719500003068201,0.715014877169776,0.693026437458657,12823.267607,124,486.981077050747,471.978103751536,152.346529104839,3.56426329784443,135.268067132308,124,463.052860220823,483.00986371632,16709.0144998019,502.947902664569,7.66029880773187,62365.5399304065,496.530391750682,495.180387692304,495.397820021338,302184.89,166.2,2678,"Latin America","Brazil",2192,0.428891421,77,10.7,NA,NA,NA
"328","VG-MAS-5",2008.01,"Manaus","VG-MAS-5 2008.01",132,4.05407658,0.13929619,132,131,0.504013510783493,0.718461664874277,0.714017772346929,0.692673423562575,12875.929644,126,485.981788321905,472.322455295737,150.358224420635,3.56642835297677,135.177036335357,126,462.86396177919,482.714824393603,16585.5754212498,503.022863860698,7.58932207586564,63380.880846448,496.530391750682,495.180387692304,495.397820021338,305126.5,167.82,2678,"Latin America","Brazil",2192,0.428891421,77,10.7,NA,NA,NA
"329","VG-MAS-5",2009.01,"Manaus","VG-MAS-5 2009.01",135,4.07907089,0.13733906,135,134,0.482823095338433,0.720459059941421,0.720528332658215,0.691395735753747,13392.836299,129,487.577782177083,472.99600870279,154.875578147287,3.58750419640204,135.69203889645,129,464.590467638102,484.076592674813,16309.9148384953,502.802482750727,7.4858704417761,64861.5202748438,496.530391750682,495.180387692304,495.397820021338,312693.07,171.98,2678,"Latin America","Brazil",2192,0.428891421,77,10.7,NA,NA,NA
"330","VG-MAS-5",2010.01,"Manaus","VG-MAS-5 2010.01",136,4.07167826,0.13764045,136,135,0.48453754756499,0.729416023381491,0.742880367246993,0.688851385548973,13023.139947,130,487.801480237448,473.024339252437,147.996591407692,3.56910141697313,133.857909570392,130,463.874192678292,483.679213288569,16032.0102837741,502.726360248301,7.45215879683545,65354.4268322791,496.530391750682,495.180387692304,495.397820021338,318357.81,175.1,2678,"Latin America","Brazil",2192,0.428891421,77,10.7,NA,NA,NA
"331","VG-MAS-5",2011.01,"Manaus","VG-MAS-5 2011.01",137,4.08180611,0.13711911,137,136,0.491096876639537,0.733272445700219,0.753285361825833,0.688482689963807,13128.695505,131,487.638442473517,473.167351051676,148.478381656489,3.57741922475884,134.08256639628,131,464.609588823403,484.177049207397,15983.6823121095,504.213520183676,7.41882082339656,66051.9711440615,496.530391750682,495.180387692304,495.397820021338,320453.57,176.25,2678,"Latin America","Brazil",2192,0.428891421,77,10.7,-2.929,-59.976,132.4597239
"332","VG-MAS-6",2003.01,"Manaus","VG-MAS-6 2003.01",120,3.92153653,0.10672515,120,118,0.421355508656038,0.699829673024904,0.751377917456869,0.666192105169873,11737.003065,112,495.826693214768,489.038234449278,149.200279035714,3.40888101357493,127.147419187692,112,461.660574354031,481.229152972226,14902.5894247474,515.257794491795,8.12416708301418,57708.8729830811,496.530391750682,495.180387692304,495.397820021338,292267.02,160.75,2678,"Latin America","Brazil",2192,0.428891421,119,7.8,NA,NA,NA
"333","VG-MAS-6",2004.01,"Manaus","VG-MAS-6 2004.01",120,3.91414397,0.11095101,120,118,0.418636568402342,0.703445483552866,0.756353311716683,0.666086877710653,11737.003065,112,495.826693214768,488.460886024026,149.200279035714,3.40142919526198,127.190797412747,112,460.706799750741,480.592291958997,14902.5894247474,515.257794491795,8.12416708301418,57708.8729830811,496.530391750682,495.180387692304,495.397820021338,294582.44,162.02,2678,"Latin America","Brazil",2192,0.428891421,119,7.8,NA,NA,NA
"334","VG-MAS-6",2005.01,"Manaus","VG-MAS-6 2005.01",121,3.92332111,0.11031519,121,119,0.41839436307027,0.703315988569784,0.754891623420654,0.665753728733801,11779.22529,113,495.596148677307,488.731903005417,148.62721860177,3.40691560450012,127.345322950226,113,461.00516684337,480.708582611628,14799.0976273062,514.90481698641,8.0827830434233,58184.2443194643,496.530391750682,495.180387692304,495.397820021338,291252.54,160.19,2678,"Latin America","Brazil",2192,0.428891421,119,7.8,NA,NA,NA
"335","VG-MAS-6",2005.02,"Manaus","VG-MAS-6 2005.02",121,3.92332111,0.11031519,121,119,0.41839436307027,0.703315988569784,0.754891623420654,0.665753728733801,11779.22529,113,495.596148677307,488.731903005417,148.62721860177,3.40691560450012,127.345322950226,113,461.00516684337,480.708582611628,14799.0976273062,514.90481698641,8.0827830434233,58184.2443194643,496.530391750682,495.180387692304,495.397820021338,292952.3,161.12,2678,"Latin America","Brazil",2192,0.428891421,119,7.8,NA,NA,NA
"336","VG-MAS-6",2006.01,"Manaus","VG-MAS-6 2006.01",121,3.92070087,0.11048159,121,119,0.416981626612838,0.701787980452957,0.751458905926545,0.665136122919537,11779.22529,113,495.596148677307,488.421976191107,148.62721860177,3.40313858346271,126.876512402384,113,460.5879580815,480.359221823804,14799.0976273062,514.90481698641,8.0827830434233,58184.2443194643,496.530391750682,495.180387692304,495.397820021338,293963.97,161.68,2678,"Latin America","Brazil",2192,0.428891421,119,7.8,NA,NA,NA
"337","VG-MAS-6",2007.01,"Manaus","VG-MAS-6 2007.01",121,3.92632247,0.11142061,121,119,0.416147947669237,0.703379457720072,0.753124060147526,0.664824596184113,11779.22529,113,495.596148677307,488.904917341871,148.62721860177,3.40876216233629,126.736647976574,113,459.951515173141,479.536273790663,14799.0976273062,514.90481698641,8.0827830434233,58184.2443194643,496.530391750682,495.180387692304,495.397820021338,291407.68,160.27,2678,"Latin America","Brazil",2192,0.428891421,119,7.8,NA,NA,NA
"338","VG-MAS-6",2008.01,"Manaus","VG-MAS-6 2008.01",121,3.92231622,0.11325967,121,119,0.417325944210988,0.702621439886791,0.753274891151885,0.664115445319327,11779.22529,113,495.596148677307,488.760752005629,148.62721860177,3.40353113499465,126.972706457184,113,459.407229641526,479.08476265379,14799.0976273062,514.90481698641,8.0827830434233,58184.2443194643,496.530391750682,495.180387692304,495.397820021338,293325.02,161.33,2678,"Latin America","Brazil",2192,0.428891421,119,7.8,NA,NA,NA
"339","VG-MAS-6",2009.01,"Manaus","VG-MAS-6 2009.01",123,3.93085162,0.11354309,123,121,0.414864845938853,0.702402678303857,0.753712501614167,0.663595665130223,11979.783571,115,496.117275721129,488.743849250345,149.530367513043,3.41226538618063,126.911454726619,115,458.80240716468,478.453180506227,14735.1213106419,514.34352293791,8.00160135343604,59149.5051378596,496.530391750682,495.180387692304,495.397820021338,297236.96,163.48,2678,"Latin America","Brazil",2192,0.428891421,119,7.8,NA,NA,NA
"340","VG-MAS-6",2010.01,"Manaus","VG-MAS-6 2010.01",123,3.92851622,0.11428571,123,121,0.414288414459514,0.702044898517661,0.752124072125532,0.66345668439482,11979.783571,115,496.117275721129,488.746122641722,149.530367513043,3.41059392475578,127.083783213162,115,458.184008074015,477.907530490305,14735.1213106419,514.34352293791,8.00160135343604,59149.5051378596,496.530391750682,495.180387692304,495.397820021338,303206.84,166.76,2678,"Latin America","Brazil",2192,0.428891421,119,7.8,NA,NA,NA
"341","VG-MAS-6",2011.01,"Manaus","VG-MAS-6 2011.01",123,3.9284025,0.11605938,123,121,0.413850150033567,0.70240730565191,0.752294418496892,0.663054029665578,11979.783571,115,496.117275721129,488.35192531566,149.530367513043,3.40994445247675,126.850632260993,115,458.215846964378,478.053848797538,14735.1213106419,514.34352293791,8.00160135343604,59149.5051378596,496.530391750682,495.180387692304,495.397820021338,304829.96,167.66,2678,"Latin America","Brazil",2192,0.428891421,119,7.8,-2.929,-59.976,132.4597239
"342","VG-NNN-1",2009.01,"Nouabalé Ndoki","VG-NNN-1 2009.01",49,3.19120623,0.16465863,49,47,0.444843902633629,0.709263547716477,0.788290418465927,0.674587628540833,6374.05297,48,494.349868539894,467.829085749545,202.6774075625,2.99450295711847,196.769807415323,48,437.864802087502,467.181883868738,17123.1263192051,505.782205338652,13.0285615769225,24277.5458562553,496.530391750682,495.180387692304,495.397820021338,423410.2,232.88,4200,"Africa","Congo",1662.2,0.456936366,470,35.8,NA,NA,NA
"343","VG-NNN-1",2010.01,"Nouabalé Ndoki","VG-NNN-1 2010.01",50,3.21181072,0.16141732,50,48,0.43640169593364,0.706148321756513,0.784978762143233,0.672041058620737,6424.83422,49,492.559895037415,469.818038842788,197.159331,2.998933686044,189.153852324111,49,438.614809596336,467.396386438643,16793.8022858329,506.133607857143,12.8819769154858,24800.546785,496.530391750682,495.180387692304,495.397820021338,416711.42,229.19,4200,"Africa","Congo",1662.2,0.456936366,470,35.8,NA,NA,NA
"344","VG-NNN-1",2011.01,"Nouabalé Ndoki","VG-NNN-1 2011.01",51,3.2303629,0.16015625,51,49,0.443321683648059,0.709985830288424,0.792252816769733,0.671684878475263,6501.570327,50,492.183085016327,469.952888186144,191.16984802,3.02159490399984,187.328063266667,50,438.673366536236,467.009762500855,16370.5082205569,506.051528823673,12.7399263088468,25302.5764411837,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","VG-NNN-1",2012.01,"Nouabalé Ndoki","VG-NNN-1 2012.01",51,3.2303629,0.16015625,51,49,0.443321683648059,0.709985830288424,0.792252816769733,0.671684878475263,6501.570327,50,492.183085016327,469.952888186144,191.16984802,3.02159490399984,187.328063266667,50,438.673366536236,467.009762500855,16370.5082205569,506.051528823673,12.7399263088468,25302.5764411837,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","VG-NNN-1",2013.01,"Nouabalé Ndoki","VG-NNN-1 2013.01",51,3.23061946,0.15953307,51,49,0.442659287136211,0.709354175684315,0.789958868325676,0.671929663364464,6501.570327,50,492.183085016327,469.828780217468,191.16984802,3.02200859042708,186.993041535156,50,438.150202948713,466.354354146155,16370.5082205569,506.051528823673,12.7399263088468,25302.5764411837,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","VG-NNN-1",2014.01,"Nouabalé Ndoki","VG-NNN-1 2014.01",51,3.23061946,0.15953307,51,49,0.442659287136211,0.709354175684315,0.789958868325676,0.671929663364464,6501.570327,50,492.183085016327,469.828780217468,191.16984802,3.02200859042708,186.993041535156,50,438.150202948713,466.354354146155,16370.5082205569,506.051528823673,12.7399263088468,25302.5764411837,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","VG-NNN-2",2009.01,"Nouabalé Ndoki","VG-NNN-2 2009.01",42,2.97656237,0.23050847,42,40,0.477372638942009,0.556537662088289,0.670111600866344,0.665323341155024,5625.777669,41,484.89450135122,449.836778266305,200.953913439024,2.75025297788606,215.79170378157,41,419.972837200337,461.117477214548,15014.9916364026,514.300139929268,14.2053490077332,21086.3057371,496.530391750682,495.180387692304,495.397820021338,427306.2,235.02,4200,"Africa","Congo",1662.2,0.456936366,504,32.7,NA,NA,NA
"349","VG-NNN-2",2010.01,"Nouabalé Ndoki","VG-NNN-2 2010.01",43,2.9809449,0.22895623,43,41,0.482736127834501,0.555298537752116,0.667831627426617,0.664750522800445,5731.333227,42,483.673775448316,450.370194022775,201.195751571429,2.76267772989768,215.466776491525,42,419.061984190522,460.043110334211,14754.5144908202,518.797805174216,14.0187711008097,21789.5078173171,496.530391750682,495.180387692304,495.397820021338,426991.35,234.85,4200,"Africa","Congo",1662.2,0.456936366,504,32.7,NA,NA,NA
"350","VG-NNN-2",2011.01,"Nouabalé Ndoki","VG-NNN-2 2011.01",43,2.9809449,0.22895623,43,41,0.482736127834501,0.555298537752116,0.667831627426617,0.664750522800445,5731.333227,42,483.673775448316,450.370194022775,201.195751571429,2.76267772989768,215.466776491525,42,419.061984190522,460.043110334211,14754.5144908202,518.797805174216,14.0187711008097,21789.5078173171,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","VG-NNN-2",2012.01,"Nouabalé Ndoki","VG-NNN-2 2012.01",43,2.9809449,0.22895623,43,41,0.482736127834501,0.555298537752116,0.667831627426617,0.664750522800445,5731.333227,42,483.673775448316,450.370194022775,201.195751571429,2.76267772989768,215.466776491525,42,419.061984190522,460.043110334211,14754.5144908202,518.797805174216,14.0187711008097,21789.5078173171,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","VG-NNN-2",2013.01,"Nouabalé Ndoki","VG-NNN-2 2013.01",43,2.98481531,0.22895623,43,41,0.480630818043331,0.553782487794513,0.66611136921673,0.665131088056337,5731.333227,42,483.673775448316,449.715995442321,201.195751571429,2.76388551778217,215.457025664407,42,420.690932527522,461.66773684219,14754.5144908202,518.797805174216,14.0187711008097,21789.5078173171,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","VG-NNN-2",2014.01,"Nouabalé Ndoki","VG-NNN-2 2014.01",43,2.98101364,0.22742475,43,41,0.480292741713943,0.558398482426066,0.671733806388457,0.665531121310141,5731.333227,42,483.673775448316,450.368276052421,201.195751571429,2.75967275809416,214.655043478114,42,420.154124527801,461.09641469413,14754.5144908202,518.797805174216,14.0187711008097,21789.5078173171,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","VG-NNN-3",2009.01,"Nouabalé Ndoki","VG-NNN-3 2009.01",54,3.50358381,0.08666667,54,53,0.505511401270362,0.70879815540238,0.871414277188766,0.621274617189809,6816.326638,54,487.591352059399,483.932371693422,180.867018148148,3.21470347882455,174.564344776667,54,476.164112345953,494.820557443778,13603.0767631514,507.170213712089,12.2126630213091,27387.1915404528,496.530391750682,495.180387692304,495.397820021338,340167.39,187.09,4200,"Africa","Congo",1662.2,0.456936366,460,30.1,NA,NA,NA
"355","VG-NNN-3",2010.01,"Nouabalé Ndoki","VG-NNN-3 2010.01",54,3.50707158,0.0852459,54,53,0.516957320513831,0.719286617528385,0.905079703137859,0.617332237793254,6816.326638,54,487.591352059399,482.766396268831,180.867018148148,3.2143998786271,173.92257964918,54,475.916684227696,494.320416740512,13603.0767631514,507.170213712089,12.2126630213091,27387.1915404528,496.530391750682,495.180387692304,495.397820021338,339517.63,186.73,4200,"Africa","Congo",1662.2,0.456936366,460,30.1,NA,NA,NA
"356","VG-NNN-3",2011.01,"Nouabalé Ndoki","VG-NNN-3 2011.01",54,3.50382266,0.08441558,54,53,0.519308976998254,0.723845947387653,0.915926803562149,0.61605549924332,6816.326638,54,487.591352059399,482.195720844409,180.867018148148,3.21035524173569,173.724249951299,54,475.367737842802,493.791710456827,13603.0767631514,507.170213712089,12.2126630213091,27387.1915404528,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","VG-NNN-3",2012.01,"Nouabalé Ndoki","VG-NNN-3 2012.01",54,3.49809012,0.08333333,54,53,0.522060275522772,0.730535167087351,0.932428871487324,0.614053347695329,6816.326638,54,487.591352059399,481.325273044461,180.867018148148,3.20391536546362,173.407589259615,54,474.678080368291,493.189458125024,13603.0767631514,507.170213712089,12.2126630213091,27387.1915404528,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","VG-NNN-3",2013.01,"Nouabalé Ndoki","VG-NNN-3 2013.01",54,3.49809012,0.08333333,54,53,0.522060275522772,0.730535167087351,0.932428871487324,0.614053347695329,6816.326638,54,487.591352059399,481.325273044461,180.867018148148,3.20391536546362,173.407589259615,54,474.678080368291,493.189458125024,13603.0767631514,507.170213712089,12.2126630213091,27387.1915404528,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","VG-NNN-3",2014.01,"Nouabalé Ndoki","VG-NNN-3 2014.01",54,3.49809012,0.08333333,54,53,0.522060275522772,0.730535167087351,0.932428871487324,0.614053347695329,6816.326638,54,487.591352059399,481.325273044461,180.867018148148,3.20391536546362,173.407589259615,54,474.678080368291,493.189458125024,13603.0767631514,507.170213712089,12.2126630213091,27387.1915404528,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","VG-NNN-4",2009.01,"Nouabalé Ndoki","VG-NNN-4 2009.01",54,3.3457306,0.11783439,54,51,0.471241591052846,0.688416124330129,0.734536683744039,0.62358983920663,6698.823666,54,494.941588105521,482.899277028318,179.785299537037,3.10426039565472,173.885902487261,54,476.47785977646,502.254413592634,14564.9721494013,506.764546549965,12.2126630213091,27365.2855136981,496.530391750682,495.180387692304,495.397820021338,365845.95,201.22,4200,"Africa","Congo",1662.2,0.456936366,461,13,NA,NA,NA
"361","VG-NNN-4",2010.01,"Nouabalé Ndoki","VG-NNN-4 2010.01",54,3.34160511,0.11875,54,51,0.471447503520608,0.687297452226272,0.728856780429295,0.62424355891213,6698.823666,54,494.941588105521,483.316385267402,179.785299537037,3.10329132458889,174.396685715625,54,476.525876383621,502.476669916123,14564.9721494013,506.764546549965,12.2126630213091,27365.2855136981,496.530391750682,495.180387692304,495.397820021338,366580.66,201.62,4200,"Africa","Congo",1662.2,0.456936366,461,13,NA,NA,NA
"362","VG-NNN-4",2011.01,"Nouabalé Ndoki","VG-NNN-4 2011.01",54,3.34404654,0.11728395,54,51,0.473034493230823,0.684466538680445,0.722766235253987,0.624333850444079,6698.823666,54,494.941588105521,482.581954345412,179.785299537037,3.09247915380818,173.756230858025,54,476.131763720025,502.117591769398,14564.9721494013,506.764546549965,12.2126630213091,27365.2855136981,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","VG-NNN-4",2012.01,"Nouabalé Ndoki","VG-NNN-4 2012.01",54,3.34576562,0.1152648,54,51,0.473278218027716,0.685450225865359,0.725975276793679,0.624325680080628,6698.823666,54,494.941588105521,482.11556646399,179.785299537037,3.09451306268857,174.149616753894,54,476.271808721067,502.100252389548,14564.9721494013,506.764546549965,12.2126630213091,27365.2855136981,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","VG-NNN-4",2013.01,"Nouabalé Ndoki","VG-NNN-4 2013.01",54,3.34676783,0.11764706,54,51,0.473270196827126,0.683591989768398,0.722613618684622,0.6239550697953,6698.823666,54,494.941588105521,482.502092415838,179.785299537037,3.0945851441244,173.676869393189,54,475.755413216699,501.616089240258,14564.9721494013,506.764546549965,12.2126630213091,27365.2855136981,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","VG-NNN-4",2014.01,"Nouabalé Ndoki","VG-NNN-4 2014.01",54,3.34576562,0.1152648,54,51,0.473278218027716,0.685450225865359,0.725975276793679,0.624325680080628,6698.823666,54,494.941588105521,482.11556646399,179.785299537037,3.09451306268857,174.149616753894,54,476.271808721067,502.100252389548,14564.9721494013,506.764546549965,12.2126630213091,27365.2855136981,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","VG-NNN-5",2009.01,"Nouabalé Ndoki","VG-NNN-5 2009.01",46,3.15970485,0.16666667,46,45,0.486867759246824,0.606334732617247,0.653155723845066,0.622147883723329,5755.978769,46,485.413076277295,469.023604884532,165.946629391304,2.96158051150247,205.201527546512,46,449.214800370132,479.531773084039,15555.4299879019,510.971743519807,13.3363517132826,23504.7002019111,496.530391750682,495.180387692304,495.397820021338,467986.42,257.39,4200,"Africa","Congo",1662.2,0.456936366,441,10.4,NA,NA,NA
"367","VG-NNN-5",2010.01,"Nouabalé Ndoki","VG-NNN-5 2010.01",46,3.16956702,0.16412214,46,45,0.496206536161638,0.607502674543321,0.653209276988167,0.622296236082515,5755.978769,46,485.413076277295,469.018122644426,165.946629391304,2.96033032445478,204.40868519084,46,450.674029904332,480.80990253554,15555.4299879019,510.971743519807,13.3363517132826,23504.7002019111,496.530391750682,495.180387692304,495.397820021338,468438.8,257.64,4200,"Africa","Congo",1662.2,0.456936366,441,10.4,NA,NA,NA
"368","VG-NNN-5",2011.01,"Nouabalé Ndoki","VG-NNN-5 2011.01",46,3.17523676,0.1634981,46,45,0.493809912422094,0.605486404692595,0.650752717168646,0.622341108040376,5755.978769,46,485.413076277295,468.944801464934,165.946629391304,2.9642905954918,203.899033794677,46,451.604503318086,481.587531039309,15555.4299879019,510.971743519807,13.3363517132826,23504.7002019111,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","VG-NNN-5",2012.01,"Nouabalé Ndoki","VG-NNN-5 2012.01",46,3.17523676,0.1634981,46,45,0.493809912422094,0.605486404692595,0.650752717168646,0.622341108040376,5755.978769,46,485.413076277295,468.944801464934,165.946629391304,2.9642905954918,203.899033794677,46,451.604503318086,481.587531039309,15555.4299879019,510.971743519807,13.3363517132826,23504.7002019111,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
